run,step,tag,value
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,82,test_acc_top5,72.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,83,test_acc_top5,65.91999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,84,test_acc_top5,69.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,85,test_acc_top5,69.75999450683594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,86,test_acc_top5,69.58999633789062
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,87,test_acc_top5,70.98999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,88,test_acc_top5,71.80999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,89,test_acc_top5,70.97000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,90,test_acc_top5,70.73999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,91,test_acc_top5,71.61000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,92,test_acc_top5,69.69999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,93,test_acc_top5,70.38999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,94,test_acc_top5,71.72999572753906
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,95,test_acc_top5,72.11000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,96,test_acc_top5,73.40999603271484
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,97,test_acc_top5,71.91999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,98,test_acc_top5,72.08000183105469
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,99,test_acc_top5,70.43000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,100,test_acc_top5,73.04999542236328
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,101,test_acc_top5,70.97000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,102,test_acc_top5,68.75999450683594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,103,test_acc_top5,71.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,104,test_acc_top5,72.06999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,105,test_acc_top5,71.1500015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,106,test_acc_top5,72.0
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,107,test_acc_top5,70.88999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,108,test_acc_top5,69.68999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,109,test_acc_top5,69.83000183105469
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,110,test_acc_top5,71.83000183105469
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,111,test_acc_top5,68.83000183105469
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,112,test_acc_top5,70.4000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,113,test_acc_top5,72.12999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,114,test_acc_top5,71.18999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,115,test_acc_top5,70.29999542236328
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,116,test_acc_top5,71.58000183105469
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,117,test_acc_top5,72.72000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,118,test_acc_top5,71.93999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,119,test_acc_top5,73.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,120,test_acc_top5,72.05999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,121,test_acc_top5,72.02999877929688
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,122,test_acc_top5,69.87999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,123,test_acc_top5,69.90999603271484
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,124,test_acc_top5,71.5999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,125,test_acc_top5,72.68999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,126,test_acc_top5,68.13999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,127,test_acc_top5,73.48999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,128,test_acc_top5,72.73999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,129,test_acc_top5,70.79000091552734
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,130,test_acc_top5,73.05999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,131,test_acc_top5,71.5199966430664
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,132,test_acc_top5,73.63999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,133,test_acc_top5,72.19999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,134,test_acc_top5,71.40999603271484
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,135,test_acc_top5,69.22999572753906
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,136,test_acc_top5,73.72000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,137,test_acc_top5,74.0999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,138,test_acc_top5,71.36000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,139,test_acc_top5,70.98999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,140,test_acc_top5,69.93000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,141,test_acc_top5,73.77999877929688
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,142,test_acc_top5,73.2699966430664
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,143,test_acc_top5,72.87999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,144,test_acc_top5,71.94999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,145,test_acc_top5,70.70999908447266
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,146,test_acc_top5,73.47000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,147,test_acc_top5,71.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,148,test_acc_top5,71.98999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,149,test_acc_top5,72.62999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,150,test_acc_top5,71.72000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,151,test_acc_top5,80.20999908447266
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,152,test_acc_top5,80.61000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,153,test_acc_top5,80.95999908447266
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,154,test_acc_top5,80.93999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,155,test_acc_top5,80.97000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,156,test_acc_top5,80.70999908447266
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,157,test_acc_top5,80.75999450683594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,158,test_acc_top5,80.9000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,159,test_acc_top5,80.72999572753906
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,160,test_acc_top5,80.8499984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,161,test_acc_top5,80.9000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,162,test_acc_top5,81.1199951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,163,test_acc_top5,80.81999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,164,test_acc_top5,80.91999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,165,test_acc_top5,81.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,166,test_acc_top5,81.06999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,167,test_acc_top5,81.1199951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,168,test_acc_top5,81.04000091552734
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,169,test_acc_top5,81.1500015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,170,test_acc_top5,81.18000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,171,test_acc_top5,81.0199966430664
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,172,test_acc_top5,81.15999603271484
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,173,test_acc_top5,81.19999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,174,test_acc_top5,80.98999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,175,test_acc_top5,81.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,176,test_acc_top5,81.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,177,test_acc_top5,81.00999450683594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,178,test_acc_top5,80.80999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,179,test_acc_top5,80.55999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,180,test_acc_top5,81.11000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,181,test_acc_top5,81.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,182,test_acc_top5,81.1500015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,183,test_acc_top5,81.13999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,184,test_acc_top5,81.27999877929688
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,185,test_acc_top5,81.07999420166016
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,186,test_acc_top5,81.19999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,187,test_acc_top5,81.27999877929688
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,188,test_acc_top5,81.32999420166016
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,189,test_acc_top5,81.32999420166016
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,190,test_acc_top5,81.0999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,191,test_acc_top5,81.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,192,test_acc_top5,81.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,193,test_acc_top5,81.47000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,194,test_acc_top5,81.41999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,195,test_acc_top5,81.32999420166016
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,196,test_acc_top5,81.2699966430664
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,197,test_acc_top5,81.22000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,198,test_acc_top5,81.22999572753906
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,199,test_acc_top5,81.07999420166016
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,200,test_acc_top5,81.25
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,201,test_acc_top5,81.41999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,202,test_acc_top5,81.43000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,203,test_acc_top5,81.43999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,204,test_acc_top5,81.37999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,205,test_acc_top5,81.29999542236328
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,206,test_acc_top5,81.13999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,207,test_acc_top5,81.33999633789062
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,208,test_acc_top5,81.41999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,209,test_acc_top5,81.36000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,210,test_acc_top5,81.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,211,test_acc_top5,81.45999908447266
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,212,test_acc_top5,81.40999603271484
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,213,test_acc_top5,81.33999633789062
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,214,test_acc_top5,81.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,215,test_acc_top5,81.47000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,216,test_acc_top5,81.38999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,217,test_acc_top5,81.27999877929688
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,218,test_acc_top5,81.2699966430664
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,219,test_acc_top5,81.19999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,220,test_acc_top5,81.23999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,221,test_acc_top5,81.23999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,222,test_acc_top5,81.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,223,test_acc_top5,81.29999542236328
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,224,test_acc_top5,81.00999450683594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,225,test_acc_top5,81.3699951171875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,226,test_acc_top5,81.25999450683594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,227,test_acc_top5,81.25999450683594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,228,test_acc_top5,81.41999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,229,test_acc_top5,81.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,230,test_acc_top5,81.4000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,231,test_acc_top5,81.22000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,232,test_acc_top5,81.36000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,233,test_acc_top5,81.47999572753906
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,234,test_acc_top5,81.43999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,235,test_acc_top5,81.20999908447266
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,236,test_acc_top5,81.18999481201172
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,237,test_acc_top5,81.2699966430664
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,238,test_acc_top5,81.57999420166016
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,239,test_acc_top5,81.3499984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_1,240,test_acc_top5,81.33999633789062
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,1,train_acc,10.539999961853027
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,2,train_acc,22.809999465942383
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,3,train_acc,31.95599937438965
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,4,train_acc,38.847999572753906
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,5,train_acc,44.92000198364258
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,6,train_acc,47.93333435058594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,7,train_acc,48.746665954589844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,8,train_acc,50.90666580200195
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,9,train_acc,51.733333587646484
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,10,train_acc,53.37333297729492
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,11,train_acc,54.78666687011719
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,12,train_acc,55.959999084472656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,13,train_acc,56.253334045410156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,14,train_acc,57.93333435058594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,15,train_acc,59.69333267211914
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,16,train_acc,59.78666687011719
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,17,train_acc,60.253334045410156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,18,train_acc,63.15999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,19,train_acc,62.119998931884766
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,20,train_acc,63.253334045410156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,21,train_acc,64.33333587646484
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,22,train_acc,65.02666473388672
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,23,train_acc,66.72000122070312
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,24,train_acc,66.42666625976562
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,25,train_acc,56.2400016784668
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,26,train_acc,57.893333435058594
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,27,train_acc,59.546669006347656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,28,train_acc,60.333335876464844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,29,train_acc,61.959999084472656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,30,train_acc,63.78666687011719
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,31,train_acc,64.41333770751953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,32,train_acc,64.62667083740234
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,33,train_acc,64.84000396728516
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,34,train_acc,67.02666473388672
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,35,train_acc,66.98666381835938
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,36,train_acc,67.53333282470703
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,37,train_acc,68.66666412353516
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,38,train_acc,71.01333618164062
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_rdx0.15_2,39,train_acc,70.06666564941406
